Year,FileName,Title,Citation Count
2015,2015_12_3,Anatomy of scientific evolution,8
2015,2015_12_4,Impact of fellowship training on research productivity in academic ophthalmology,8
2015,2015_12_5,Global ontology research progress: a bibliometric analysis,13
2015,2015_12_6,A simple approach to describe a company's innovative activities and their technological breadth,7
2015,2015_12_7,Use case oriented medical visual information retrieval & system evaluation,5
2015,2015_12_8,From big to little data for natural disaster recovery: how online and on-the-ground activities are connected,8
2015,2015_12_9,Impact analysis of domestic and international research collaborations: a Malaysian case study,8
2015,2015_12_10,Does self-citation influence quantitative measures of research productivity among academic oral and maxillofacial surgeons?,8
2015,2015_13_1,The academic productivity and impact of the University of Toronto Neurosurgery Program as assessed by manuscripts published and their number of citations,11
2015,2015_13_2,Screening for self-plagiarism in a subspecialty-versus-general imaging journal using iThenticate,7
2015,2015_13_3,Multi-criteria group individual research output evaluation based on context-free grammar judgments with assessing attitude,10
2015,2015_13_4,"Altmetrics for information professionals: Past, present and future",16
2015,2015_13_5,Rescaling the h-index,5
2015,2015_13_6,A quantitative examination of the intellectual profile and evolution of information security from 1965 to 2015,8
2015,2015_13_7,Quantitative analysis of the Italian national scientific qualification,7
2015,2015_13_8,Academic benchmarks for otolaryngology leaders,7
2015,2015_13_9,The missing metric: quantifying contributions of reviewers,11
2015,2015_13_10,Gender and the h index in psychology,16
2015,2015_14_1,Leadership in learning and teaching in higher education: Perspectives of academics in non-formal leadership roles,14
2015,2015_14_2,Characterizing highly cited papers in Social Work through H-Classics,10
2015,2015_14_3,A general conceptual framework for characterizing the ego in a network,8
2015,2015_14_4,Completing h,9
2015,2015_14_5,Author ranking based on personalized PageRank,7
2015,2015_14_6,Formation of scientific fields as a universal topological transition,5
2015,2015_14_7,Social Computing for Impact Assessment of Social Change Projects,7
2015,2015_14_8,Unraveling scientific impact: Citation types in marketing journals,13
2015,2015_14_9,Digital repository of associations between environmental variables: a new resource to facilitate knowledge synthesis,9
2015,2015_14_10,Bibliometric analysis on global Catha edulis (khat) research production during the period of 1952–2014,12
2015,2015_15_1,Using heterogeneous patent network features to rank and discover influential inventors,7
2015,2015_15_2,???????????? ??????? ??rints ?? ?????? ????????????-?????????????? ????????? ???????? ?????????? ? ?????? ???????????? ????,20
2015,2015_15_3,Welchen Einfluss haben Wissenschaftler in Medien und auf die Wirtschaftspolitik?,16
2015,2015_15_4,In their own words: using text analysis to identify musicologists' attitudes towards technology,8
2015,2015_15_5,"Knowledge network centrality, formal rank and research performance: evidence for curvilinear and interaction effects",11
2015,2015_15_6,A comparison of plaintiff and defense expert witness qualifications in malpractice litigation in anesthesiology,4
2015,2015_15_7,Analysing the conceptual evolution of qualitative marketing research through science mapping analysis,7
2015,2015_15_8,“How can We Signal the Value of Our Knowledge?” Knowledge-based Reputation and its Impact on Firm Performance in Science-based Industries,7
2015,2015_15_9,Scholarly investigation into otitis media: who is receiving funding support from the National Institutes of Health?,9
2015,2015_15_10,Conferences versus journals in computer science,12
2015,2015_16_1,Impact-oriented science policies and scientific publication practices: The case of life sciences in Japan,7
2015,2015_16_2,Restricting the h-index to a publication and citation time window: A case study of a timed Hirsch index,8
2015,2015_16_3,Motivation and research productivity in a university system undergoing transition,6
2015,2015_16_4,The evolution of peer review as a basis for scientific publication: directional selection towards a robust discipline?,10
2015,2015_16_5,Does Quantity Make a Difference?,7
2015,2015_16_6,Multiple h-index: a new scientometric indicator,5
2015,2015_16_7,From research to practice: Which research strategy contributes more to clinical excellence? Comparing high-volume versus high-quality biomedical research,6
2015,2015_16_8,Gender differences in scholarly productivity within academic gynecologic oncology departments,8
2015,2015_16_9,Genetic algorithms and Gaussian Bayesian networks to uncover the predictive core set of bibliometric indices,5
2015,2015_16_10,Congenital toxoplasmosis: an in-depth density-equalizing mapping analysis to explore its global research architecture,8
2015,2015_17_1,The role of chairman and research director in influencing scholarly productivity and research funding in academic orthopaedic surgery,9
2015,2015_17_2,Using reference groups to assess academic productivity in computer science,6
2015,2015_17_3,A bibliometric analysis of scholarly work in leading tourism and hospitality journals: the case of Turkey,7
2015,2015_17_4,Collaboration signatures reveal scientific impact,6
2015,2015_17_5,Introducing sub-impact factor (SIF-) sequences and an aggregated SIF-indicator for journal ranking,6
2015,2015_17_6,Citation impact scores of top African American scholars in social work schools: The story behind the data,11
2015,2015_17_7,Systematic methodology for excavating sleeping beauty publications and their princes from medical and biological engineering studies,6
2015,2015_17_8,Scientific research of senior Italian academics of occupational medicine: a citation analysis of products published during the decade 2001–2010,4
2015,2015_17_9,Making science: New generations of collaborative knowledge production,8
2015,2015_17_10,Open Science in der Soziologie: Eine interdisziplinäre Bestandsaufnahme zur offenen Wissenschaft und eine Untersuchung ihrer Verbreitung in der  …,0
2015,2015_18_1,?????????? «???????»?(??????????? ? ???????????),15
2015,2015_18_2,Publish or teach? The role of the scientific environment on academics' multitasking,4
2015,2015_18_3,A bibliometric analysis of innovation research,5
2015,2015_18_4,Ranking Romanian academic departments in three fields of study using the g-index,5
2015,2015_18_5,A 5-year scientometric analysis of research centers affiliated to Tehran University of Medical Sciences,2
2015,2015_18_6,Ebola and Its Global Research Architecture—Need for an Improvement,10
2015,2015_18_7,Does massive funding support of researchers work?: Evaluating the impact of the South African research chair funding initiative,6
2015,2015_18_8,The research impact of school psychology faculty,3
2015,2015_18_9,Tc-index: A new research productivity index based on evolving communities,3
2015,2015_18_10,CITEX: A new citation index to measure the relative importance of authors and papers in scientific publications,6
2015,2015_19_1,The answer is not 42,2
2015,2015_19_2,Open Innovation research: trends and influences–a bibliometric analysis,4
2015,2015_19_3,Geo-social ranking: functions and query processing,7
2015,2015_19_4,"Transforming science in South Africa: Development, collaboration and productivity",10
2015,2015_19_5,"How different are higher education institutions in the UK, US and Australia? The significance of government involvement",6
2015,2015_19_6,SCIENTOMETRIC ANALYSIS OF IEEE TRANSACTIONS ON POWER ELECTRONICS,4
2015,2015_19_7,Some variations on the standard theoretical models for the h?index: A comparative analysis,6
2015,2015_19_8,Mapping of Tuberculosis (TB) research in India during 2004-2013: a bibliometric analysis,4
2015,2015_19_9,Ranking cricket teams,5
2015,2015_19_10,Influential analysis in micro scholar social networks,4
2015,2015_20_1,Contribution and Trend to Quality Research-a literature review of SERVQUAL model from 1998 to 2013,8
2015,2015_20_2,What drives the relevance and reputation of economics journals? An update from a survey among economists,6
2015,2015_20_3,Estimates of Arab world research productivity associated with desalination: a bibliometric analysis,5
2015,2015_20_4,"Academic impact rankings of neurosurgical units in the UK and Ireland, as assessed with the h-index",4
2015,2015_20_5,Chinese universities economic research output 2000–2010,3
2015,2015_20_6,An updated h-index measures both the primary and total scientific output of a researcher,5
2015,2015_20_7,Measuring the attractiveness of academic journals: A direct influence aggregation model,3
2015,2015_20_8,Scientometric mapping of research on 'Big Data',11
2015,2015_20_9,Measuring the quantity and quality of scholarly productivity in criminology and criminal justice: a test of three integrated models,6
2015,2015_21_1,The h-index in Academic Morphology,4
2015,2015_21_2,Peer-Selected “Best Papers”—Are They Really That “Good”?,4
2015,2015_21_3,Understanding the selection processes of public research projects in agriculture: The role of scientific merit,6
2015,2015_21_4,Considering context in academic medicine: Differences in demographic and professional characteristics and in research productivity and advancement metrics across  …,6
2015,2015_21_5,Prediction of junior faculty success in biomedical research: Comparison of metrics and effects of mentoring programs,4
2015,2015_21_6,An overview of animal science research 1945–2011 through science mapping analysis,8
2015,2015_21_7,Problems and challenges of information resources producers' clustering,3
2015,2015_21_8,Highest Impact Articles in Microsurgery: A Citation Analysis,3
2015,2015_21_9,A strategic management approach for Korean public research institutes based on bibliometric investigation,3
2015,2015_21_10,Defining the role of cognitive distance in the peer review process with an explorative study of a grant scheme in infection biology,11
2015,2015_22_1,Core indicators and professional recognition of scientometricians,0
2015,2015_22_2,Vertrackte Karrieren: Zum Wandel der Arbeitswelten in Wirtschaft und Wissenschaft,9
2015,2015_22_3,"Scientometrics: Review of concepts, applications, and indicators",0
2015,2015_22_4,Clasificación de investigadores colombianos (Webometrics versión beta): los que faltaron,0
2015,2015_22_5,Diseminación y divulgación científica,20
2015,2015_22_6,Devenir professeur des universités,8
2015,2015_22_7,International visibility of mainland China Translation Studies community: A scientometric study,4
2015,2015_22_8,Evolution of a Ranking Algorithm for Scientific Documents in the Computer Science Area,2
2015,2015_22_9,OSL Platform: A Link to Open-access Scientific Information and Structured Data,2
2015,2015_22_10,A Novel Ranking Model for a Large-Scale Scientific Publication,3
2015,2015_23_1,Multinational teams and diseconomies of scale in collaborative research,6
2015,2015_23_2,What Does It Take To Be A Successful Pediatric Surgeon–Scientist?,3
2015,2015_23_3,"A new editorial team, and a new indicator of where RP stands",3
2015,2015_23_4,Evaluating impact in the ROS ecosystem,3
2015,2015_23_5,Citation indexes of scientific works,4
2015,2015_23_6,Unsupervised characterization of research institutions with task-force estimation,3
2015,2015_23_7,Cooperation and coauthorship in scientific publishing,6
2015,2015_23_8,"Using citation indexes, citation searching, and bibliometrics to improve chemistry scholarship, research, and administration",5
2015,2015_23_9,Will This Paper Increase Your h-index?,6
2015,2015_24_1,Voicing an impact: who does the National Institutes of Health support for voice disorder research?,4
2015,2015_24_2,Ranking search results in library information systems—considering ranking approaches adapted from web search engines,8
2015,2015_24_3,Object-based relationship search using a plurality of sub-queries,5
2015,2015_24_4,Bibliometric indices for the assessment of the citation curve tail,2
2015,2015_24_5,A Bibliometric Study on Growth of Research in an Indian Medical College,1
2015,2015_24_6,Average evaluation intensity: A quality-oriented indicator for the evaluation of research performance,4
2015,2015_24_7,Unravelling the performance of individual scholars: Use of Canonical Biplot analysis to explore the performance of scientists by academic rank and scientific field,6
2015,2015_24_8,Quantitative and qualitative STS: The intellectual and practical contributions of scientometrics,3
2015,2015_24_9,"The most?cited articles in dental, oral, and maxillofacial traumatology during 64 years",6
2015,2015_24_10,Co-authorship credit allocation methods in the assessment of citation impact of chemistry faculty,2
2015,2015_25_1,"Spine fellowships, ESPN rankings, and the AP Top 25",2
2015,2015_25_2,Leading universities in Latin America in business and management research,4
2015,2015_25_3,Do first rate scientists work at first rate organizations?,3
2015,2015_25_4,Conceptual Impact-Based Recommender System for CiteSeerx.,2
2015,2015_25_5,Assessing and developing early careers in academic research: how can we improve the current systems?,2
2015,2015_25_6,Advances in Knowledge Discovery and Data Mining,5444
2015,2015_25_7,Data mining citation databases: A new index measure that predicts nobel prizewinners,2
2015,2015_25_8,A local PageRank algorithm for evaluating the importance of scientific articles,4
2015,2015_25_9,Ranking scientific journals via latent class models for polytomous item response data,3
2015,2015_25_10,How to conduct a multi-item research assessment in bibliometric studies? Theoretical support and empirical evidence,3
2015,2015_26_1,Classifying faulty modules with an extension of the H-index,4
2015,2015_26_2,An increasing citation black hole in ecology and evolution,3
2015,2015_26_3,"Ranking Iranian biomedical research centers according to H-variants (G, M, A, R) in Scopus and Web of Science",5
2015,2015_26_4,On the Impact of Academic Factors on Scholar Popularity: A Cross-Area Study,2
2015,2015_26_5,OR Forum—Tenure analytics: Models for predicting research impact,4
2015,2015_26_6,S-index: towards better metrics for quantifying research impact,3
2015,2015_26_7,Analytic hierarchy process and supply chain management: A bibliometric study,8
2015,2015_26_8,"Which physician assessment index: H, G or R?",0
2015,2015_26_9,"Personal Learning with Social Media: Reputation, Privacy and Identity Perspectives",947
2015,2015_27_1,The distribution of the asymptotic number of citations to sets of publications by a researcher or from an academic department are consistent with a discrete  …,9
2015,2015_27_2,??????: ??????????????,0
2015,2015_27_3,"Indicadores bibliométricos de la Revista CONAMED, 2008-2012",0
2015,2015_27_4,??????????? ???????? ???????????? ?????????? ?????? ?? ?????? ????,0
2015,2015_27_5,??????????? ????????? ???????? ?????????? ? ????????-????????,8
2015,2015_27_6,????????????????,7
2015,2015_27_7,Análisis de las revistas iberoamericanas de Psicología y de Educación indexadas en el Journal Citation Reports del 2013,16
2015,2015_27_8,La evaluación del factor de impacto individual de investigadores y centros de investigación utilizando el algoritmo RC,0
2015,2015_27_9,Bibliometrijski pokazatelji za procjenu kvalitete znanstvenih ?asopisa,0
2015,2015_27_10,?? 1998—2013 ? SCIE ??????????,0
2015,2015_28_1, The Influence of the Coautorship Network on the Level of Productivity Grants in the Production Engineering Area,0
2015,2015_28_2, souvenir craft and the promotion of the image of the tourist place,0
2015,2015_28_3,"H Index and scientific output of researchers in medicine from the University of Guadalajara, Mexico",0
2015,2015_28_4, Leiden Manifesto on Search Metrics,0
2015,2015_28_5, Challenges of publishing scientific journals in Brazil,0
2015,2015_28_6, ???????? ????????????? ??????? ??????????? ??? ??????? ???????????? ??????? ?????? ??????????? ??????? ????????????,0
2015,2015_28_7,The research activity of the current faculty of the Greek chemical engineering departments: a bibliometric study in national and international context,4
2015,2015_28_8,"Measuring of"" Idea-Based"" Influence of Scientific Papers",6
2015,2015_28_9,“Platinum H”: Refining the H-Index to More Realistically Assess Career Trajectory and Scientific Publications,2
2015,2015_28_10,Co-authorship and the measurement of individual productivity,3
2015,2015_29_1,"Review: Public service motivation—practical problems, scientific evidence and the role of a research community",3
2015,2015_29_2,"A Scientometric Approach to Determine and Analyze Productivity, Impact and Topics Based upon Personal Publication Lists.",3
2015,2015_29_3,Policy Incentives and Research Productivity in the Romanian Higher Education. An Institutional Approach,1
2015,2015_29_4,Random walks on the reputation graph,5
2015,2015_29_5,Procedures vs. Incentives: The Case of the University Promotion System in Italy,2
2015,2015_29_6,Evaluating the merit of research in clinical cardiology: from citation to declaration,1
2015,2015_29_7,Author credit for transdisciplinary collaboration,4
2015,2015_29_8,Bibliometric analyses of physical and occupational therapy faculty across canada indicate productivity and impact of rehabilitation research,2
2015,2015_29_9,Citation sentiment analysis in clinical trial papers,9
2015,2015_29_10,Neurosurgery: A legacy of excellence,4
2015,2015_30_1,Moving beyond counting publications to assess impact,1
2015,2015_30_2,Twenty years of Czech science: A bibliometric analysis,2
2015,2015_30_3,"Citation Differences between ABC Journals and Related, but, Unaffiliated Quality Journals",1
2015,2015_30_4,It is not what but who you know: a time-sensitive collaboration impact measure of researchers in surrounding communities,1
2015,2015_30_5,Maintaining a Sustainable Scholarly Record,1
2015,2015_30_6,TAPRank: A Time-Aware Author Ranking Method in Heterogeneous Networks,3
2015,2015_30_7,National Institutes of Health Funding for Obstructive Sleep Apnea: An Opportunity for Otolaryngologists,6
2015,2015_30_8,The H-Index of 'An Approach to Correlate Tandem Mass Spectral Data of Peptides with Amino Acid Sequences in a Protein Database',5859
2015,2015_30_9,Research performance of biomarkers from biofluids in periodontal disease publications,3
2015,2015_30_10,Neophilia ranking of scientific journals,10
2015,2015_31_1,Scientometric Perspective on Global Research in Cholelithiasis (Gallstones),1
2015,2015_31_2,Worldwide research productivity in emergency contraception: a bibliometric analysis,2
2015,2015_31_3,Ascertaining the standard of journal using quality indices,1
2015,2015_31_4,On a formula for the h-index,4
2015,2015_31_5,What does Twitter Measure?: Influence of Diverse User Groups in Altmetrics,4
2015,2015_31_6,How ICT will Influence Public Administration as a Scholarly Discipline,1
2015,2015_31_7,Assessing Faculty Productivity by Research Impact: Introducing Dp2 Index,4
2015,2015_31_8,Temporal analysis of author ranking using citation-collaboration network,1
2015,2015_31_9,A Model for Publication and Citation Statistics of Individual Authors.,1
2015,2015_31_10,What is the future of biomedical research?,4
2015,2015_32_1,The most-cited articles of the 21 st century,1
2015,2015_32_2,The scientific profiles of terrestrial mammals in Great Britain as measured by publication metrics,3
2015,2015_32_3,Ranking computer science conferences using self-organizing maps with dynamic node splitting,2
2015,2015_32_4,A comparison between the g?index and the h?index based on concentration,2
2015,2015_32_5,"Influential Global Perspectives on Accounting Education articles, authors, and university faculties: A citation analysis",3
2015,2015_32_6,Research on Tribology in Southeastern Europe: A Bibliometric Study,1
2015,2015_32_7,t factor: A metric for measuring impact on Twitter,2
2015,2015_32_8,Robustness of personal rankings: the Handelsblatt example,3
2015,2015_32_9,Supporting Scholars: An Analysis of Academic Library Websites' Documentation on Metrics and Impact,13
2015,2015_32_10,"The"" Black-Box"" of Institutional Scores: Analyzing the Distribution of the Values of the H and G Indexes in Medicine Schools in Romania",1
2015,2015_33_1,Predatory publishing: Writers beware!,4
2015,2015_33_2,Citation indices: Measuring the'impact'of published work,1
2015,2015_33_3,Toxicological Sciences: Measuring the true impact of the journal,1
2015,2015_33_4,Key Author Analysis in Research Professionals' Relationship Network Using Citation Indices and Centrality,5
2015,2015_33_5,The Pareto Principle Is Everywhere: Finding Informative Sentences for Opinion Summarization Through Leader Detection,3
2015,2015_33_6,Analysis of academic productivity based on Complex Networks,3
2015,2015_33_7,Editorial: A lasting impact,45
2015,2015_33_8,Which species are we researching and why? A case study of the ecology of British breeding birds,3
2015,2015_33_9,New Trends in Scientometrics,3
2015,2015_33_10,Knowing the past to Plan for the Future-An In-depth Analysis of the First 10 Editions of the WEBIST Conference.,2
2015,2015_34_1,"Farewell, HSJ!—address from the retiring editor",0
2015,2015_34_2,Development of national citation index as a condition for the formation of a system to evaluate scientific research performance,2
2015,2015_34_3,Bibliometric rankings of journals based on the Thomson Reuters citations database,1
2015,2015_34_4,"Impact of Self-Citations on Impact Factor: A Study Across Disciplines, Countries and Continents",3
2015,2015_34_5,Sculpting quantum speedups,3
2015,2015_34_6,"Natural Language Processing, Article Content & Bibliometrics: Predicting High Impact Science",5
2015,2015_34_7,Bibliometric analysis of research on microcystins in China and worldwide from 1991 to 2011,2
2015,2015_34_8,On the stability of citation-based journal rankings,9
2015,2015_34_9,"The cock, the Academy, and the best scientific journal in the world",1
2015,2015_34_10,Measuring technological performance of assignees using trace metrics in three fields,4
2015,2015_35_1,"Bibliometric indexes, databases and impact factors in cardiology",6
2015,2015_35_2,Impact of subspecialty fellowship training on research productivity among academic plastic surgery faculty in the United States,3
2015,2015_35_3,A comprehensive analysis of the first ten editions of the WEBIST conference,2
2015,2015_35_4,Kinesiology faculty citations across academic rank,2
2015,2015_35_5,Gender Comparison of Scholarly Production in the Musculoskeletal Tumor Society Using the Hirsch Index,7
2015,2015_35_6,The use of fuzzy relations in the assessment of information resources producers' performance,1
2015,2015_35_7,Impact factor: what is it and is it still relevant?,1
2015,2015_35_8,Mapping knowledge produced on problem-based learning between 1945 and 2014: A bibliometric analysis,6
2015,2015_35_9,Constructing conceptual trajectory maps to trace the development of research fields,2
2015,2015_35_10,An Incomplete Story Told by a Single Number,1
2015,2015_36_1,A new index to use in conjunction with the h?index to account for an author's relative contribution to publications with high impact,2
2015,2015_36_2,????????????? ???? ????????? ??????? «?????????? ????????? ???????? ??????»,2
2015,2015_36_3,??????? ?????????? ???? ?? ?????? ?????????????? ?????????? ???????????,0
2015,2015_36_4,Estudio bibliométrico de publicaciones científicas que utilizan pruebas de reconocimiento de emociones faciales,0
2015,2015_36_5,Density Equalizing Mapping der Adipositas: Analyse einer globalen Epidemie,0
2015,2015_36_6,Análises Comparativas entre Indicadores Bibliométricos,1
2015,2015_36_7,Merenje rezultata nau?no-istraživa?kog rada,0
2015,2015_36_8,?? Web of Science ????????????????????,0
2015,2015_36_9,Nau?nometrijski indeksi,0
2015,2015_36_10,La dialéctica de la excelencia académica: de la evaluación a la medición de la actividad científica,0
2015,2015_37_1,? ? ?? ??,0
2015,2015_37_2, Contribution of Research among Communities as Indicator of Influence,0
2015,2015_37_3,?? ? ? ??,0
2015,2015_37_4,Comparabilité between domaines scientifiques,0
2015,2015_37_5,?? ?? ?? h h h,0
2015,2015_37_6,"Impact, dominance and classifications of universités",0
2015,2015_37_7,??? ??? ??? ???,0
2015,2015_37_8,Avaliação do impacto da produção científica de programas selecionados de pós-graduação em Administração por meio do índice H,0
2015,2015_37_9,Conhecendo a rede de coautoria dos bolsistas de produtividade em pesquisa da área de engenharia de produção ea sua influência no nível de produtividade,0
2015,2015_37_10,Networking en pequeña empresa: una revisión bibliográfica utilizando la teoria de grafos,0
2015,2015_38_1, Excelencia editorial Científica y de las revistas biomédicas: the todo está en ¿of el factor de impacto?,0
2015,2015_38_2, The human potential of science and education of the northern regions,0
2015,2015_38_3,Dérives et effets pervers de l'évaluation quantitative de la recherche: sur les mauvais usages de la bibliométrie,0
2015,2015_38_4,El lomo de la revista,0
2015,2015_38_5,?? ?? ?? ?? ?? ?? ?? ?? ?? ??,0
2015,2015_38_6,???????????,0
2015,2015_38_7, Modern methods of evaluating research productivity,0
2015,2015_38_8, Nau?nometrijski indeksi-primena u robotici,0
2015,2015_38_9," Análisis de las publicaciones biomédicas chilenas indizadas en PubMed, en the los años 2008 y 2009",0
2015,2015_38_10," Alternative fractional modification of the Hirsch index, which takes into account the number of authors of the cited articles",0
2015,2015_39_1,????? ?????? h-??????? ? ?????? ????? ????????? ? ??????? ?? ???????????? ? ??????? ??????????,0
2015,2015_39_2,???? h ??????????,0
2015,2015_39_3,Avances en el Desarrollo de un Sistema de Recuperación de Información para Publicaciones Científicas del Área de Ciencias de la Computación,0
2015,2015_39_4,GRAFT: A Distributed Recommendation Framework,0
2015,2015_39_5,SERBIATRIB '15,1
2015,2015_39_6,An analysis of the relationship between academic impact and social media influence,0
2015,2015_39_7,Research status and trend analysis of global biomedical text mining studies in recent 10 years,3
2015,2015_39_8,"Correlation analysis for comparison of the citation impact of journals, magazines, and conferences in computer science",0
2015,2015_39_9,Conferences vs. journals in computer science,0
2015,2015_40_1,"Authorship productivity in"" Green Propulsion"" research",0
2015,2015_40_2,Semantic and Web: The Semantic Part,912
2015,2015_40_3,Features of the Information-analytical System Application for Estimation the Support Areas for Creation of the Results of the Intellectual Activity of the Research  …,2
2015,2015_40_4,A hybrid indicator for journal ranking: An example from the field of Health Care Sciences and Services,0
2015,2015_40_5,Citations or Journal Quality: Which is Rewarded More in the Academic Labor Market?,0
2015,2015_40_6,"Measurement of environmental external gamma radiation dose rate outside the dwellings of southern coastal Odisha, eastern India",0
2015,2015_40_7,"Research, publication and their relevance",0
2015,2015_40_8,"OM3: Ordered Maxitive, Minitive, and Modular
Aggregation Operators – Axiomatic and Probabilistic
Properties in an Arity-Monotonic Setting",8
2015,2015_40_9,Effective Citation Recommendation by Unbiased Reference Priority Recognition,0
2015,2015_40_10,Scientific publications in pediatrics over the last ten years in Turkey and worldwide.,0
2015,2015_41_1,Evaluation Of Research Publications In The Field Of Aquaculture A Scientometric Analysis,0
2015,2015_41_2,"Higher Education, High-Impact Research and University Rankings: A Case of India and Comparison with China",0
2015,2015_41_3,"Unveiling the Co-Word Structures Among Mobile Computing, Mobile Commerce and Mobile Application Research: a Science Mapping Analysis",1
2015,2015_41_4,Computational Analysis of Collective Intelligence in Conversational Text,0
2015,2015_41_5,Social network analysis for predicting emerging researchers,2
2015,2015_41_6,A theoretical model of scientific impact based on citations,1
2015,2015_41_7,Initiative for an H-index based Rating of Conferences and Journals in HCI and Related Fields,0
2015,2015_41_8,Involvement and productivity of research and development workers: A case study of a publicly-funded research laboratory,2
2015,2015_41_9,"Technological cycles, Meta-Ranking and Open Access Performance",0
2015,2015_41_10,Learning experts' preferences from informetric data.,1
2015,2015_42_1,The Association of the H-Index and Academic Rank Among Full-Time Academic Hand Surgeons Affiliated With Fellowship Programs,22
2015,2015_42_2,Bibliometric study of the relationship between business model and air transport,1
2015,2015_42_3,Funding shapes the anatomy of scientific research,0
2015,2015_42_4,Selection into Research: Do gender and connections matter?,0
2015,2015_42_5,TWINE: Supporting assessment of trustworthiness of web information using linked data,0
2015,2015_42_6,Analysis of bibliometric indicators to determine citation bias,1
2015,2015_42_7,"December 7, 2015",0
2015,2015_42_8,Assessment of the quality of a journal: Scientific approach,0
2015,2015_42_9,RANKING AUTHORS WITH LEARNING-TO-RANK TOPIC MODELING,0
2015,2015_42_10,Personal Learning with Social Media,0
2015,2015_43_1,Analysis of the Publications of the Gandhigram Rural Institute: A Bibliometric Study,0
2015,2015_43_2,An indicator of journal impact that is based on calculating a journal's percentage of highly cited publications,0
2015,2015_43_3,On house renovation and coauthoring: tricks of the trade to boost your h-index,1
2015,2015_43_4,Co-authorship and the Measurement of Individual Productivity,3
2015,2015_43_5,Predicting citation counts of papers,1
2015,2015_43_6,A framework for the measurement and prediction of an individual scientist's performance,0
2015,2015_43_7,X-centage: a Hirsch-inspired indicator for distributions of percentage-valued variables and its use for measuring heterodisciplinarity,0
2015,2015_43_8,A Population Model for the Academic Ecosystem,0
2015,2015_43_9,Spread and Skepticism: Metrics of Propagation on Twitter,3
2015,2015_43_10,Towards Unsupervised Citation Classification,0
2015,2015_44_1,An expert recommendation approach combining project correlation and professional ability,2
2015,2015_44_2,A correction of h-index to account for the relative importance of authors in manuscripts,0
2015,2015_44_3,Citation network based framework for ranking academic Publications and venues,0
2015,2015_44_4,Ranking service science journals using the Google Scholar-based hg-index,0
2015,2015_44_5,Metrics and Visualizations in the Astrophysics Data System,0
2015,2015_44_6,"A reproducible, comparative study of data article citations in Neuroscience and Molecular Biology (Supplementary material for “Data publications correlate with  …",0
2015,2015_44_7,Citation Based Indicators in Evaluation of Quality and Performance of Research and Researchers,0
2015,2015_44_8,Considerations on the Impact Factor as a Tool in Scientific Assessment,0
2015,2015_44_9,Impact factor is not the evil for ecology and conservation in South America,0
2015,2015_44_10,"A citation-based, author-and age-normalized, logarithmic index for evaluation of individual researchers independently of publication counts",0
2015,2015_45_1,"Authorship, patents, citations, acknowledgments, tweets, reader counts and the multifaceted reward system of science",4
2015,2015_45_2,BIBLIOMETRIC ANALYSIS OF THE JOURNAL OF LAW AND SOCIETY: A THIRTY ONE YEAR'S STUDY FROM 1982-2012,0
2015,2015_45_3,"Norms, Quality and Dissonance: Theory and Practice of Science According to Scientists",0
2015,2015_45_4,The Evaluation of Web Contents by User 'Likes' Count,0
2015,2015_45_5,Citation Analysis and Theory,0
2015,2015_45_6,Impact Aspirations of MIS Journals: An Ontological Analysis,1
2015,2015_45_7,A bibliometric analysis of lab-on-a-chip research from 2001 to 2013,1
2015,2015_45_8,PUBLIC HEALTH SERVICES: BIBLIOMETRIC STUDY OF SCIENTIFIC LITERATURE FROM THE PERSPECTIVE OF INNOVATION IN SERVICES IN PRIMARY  …,0
2015,2015_45_9,Measuring Scientific Publishing,0
2015,2015_45_10,The Altmetric Score: A New Measure for Article-Level Dissemination and Impact,36
2015,2015_46_1,Coherent measures of the impact of co-authors in peer review journals and in proceedings publications,2
2015,2015_46_2,New Methods and Evaluation Criteria of Research Efficiency,5
2015,2015_46_3,Examining The Impact Of Supply Chain Integration On Organization Structure And Operational Performance in Oil and Gas Supply Chains: A Contingency Approach,2
2015,2015_46_4,A Scientometric perspective,0
2015,2015_46_5,Evaluating popularity data for relevance ranking in library information systems,3
2015,2015_46_6,Online Citation and Reference Management Tools,1
2015,2015_46_7,Research productivity of agricultural scientists: Evidences from high performing and low performing institutes,0
2015,2015_46_8,Finding seminal scientific publications with graph mining,0
2015,2015_46_9,SH-INDEX–A NEW FRACTIONAL MODIFICATION OF HIRSCH-INDEX,0
2015,2015_47_1,Measuring member contribution impact in an online community,0
2015,2015_47_2,Relation Between Personal Management and Research Results in Physics,0
2015,2015_47_3,The SSCI Syndrome in Higher Education: A Local or Global Phenomenon by Chuing Prudence Chou (review),3
2015,2015_47_4,Making (Sense of) an Impact: What Number Matters in Research?,0
2015,2015_47_5,Networked Knowledge,157
2015,2015_47_6,A bibliometric evaluation of organic research in India,0
2015,2015_47_7,Accumulated Citation Count as Fertileness of Scientific Article,1
2015,2015_47_8,Predicting best answer using sentiment analysis in community question answering systems,1
2015,2015_47_9,Does the Centrality Degree of Latin American Countries Predict their Citation Based Performance on Management Research?,1
2015,2015_48_1,Using scientific indices to evaluate the journal quality,1
2015,2015_48_2,Scientific research measures,7384
2015,2015_48_3,Editorial: Measuring the Impact of the Child and Adolescent Social Work Journal,1
